iter	Logloss
376	0.0006315443431
377	0.0006315443431
378	0.0006315443431
379	0.0006315443431
380	0.0006315443431
381	0.0006315443431
382	0.0006315443431
383	0.0006315443431
384	0.0006315443431
385	0.0006315443431
386	0.0006315443431
387	0.0006315443431
388	0.0006315443431
389	0.0006315443431
390	0.0006315443431
391	0.0006315443431
392	0.0006315443431
393	0.0006315443431
394	0.0006315443431
395	0.0006315443431
396	0.0006315443431
397	0.0006315443431
398	0.0006315443431
399	0.0006315443431
400	0.0006315443431
401	0.0006315443431
402	0.0006315443431
403	0.0006315443431
404	0.0006315443431
405	0.0006315443431
406	0.0006315443431
407	0.0006315443431
408	0.0006315443431
409	0.0006315443431
410	0.0006315443431
411	0.0006315443431
412	0.0006315443431
413	0.0006315443431
414	0.0006315443431
415	0.0006315443431
416	0.0006315443431
417	0.0006315443431
418	0.0006315443431
419	0.0006315443431
420	0.0006315443431
421	0.0006315443431
422	0.0006315443431
423	0.0006315443431
424	0.0006315443431
425	0.0006315443431
426	0.0006315443431
427	0.0006315443431
428	0.0006315443431
429	0.0006315443431
430	0.0006315443431
431	0.0006315443431
432	0.0006315443431
433	0.0006315443431
434	0.0006315443431
435	0.0006315443431
436	0.0006315443431
437	0.0006315443431
438	0.0006315443431
439	0.0006315443431
440	0.0006315443431
441	0.0006315443431
442	0.0006315443431
443	0.0006315443431
444	0.0006315443431
445	0.0006315443431
446	0.0006315443431
447	0.0006315443431
448	0.0006315443431
449	0.0006315443431
450	0.0006315443431
451	0.0006315443431
452	0.0006315443431
453	0.0006315443431
454	0.0006315443431
455	0.0006315443431
456	0.0006315443431
457	0.0006315443431
458	0.0006315443431
459	0.0006315443431
460	0.0006315443431
461	0.0006315443431
462	0.0006315443431
463	0.0006315443431
464	0.0006315443431
465	0.0006315443431
466	0.0006315443431
467	0.0006315443431
468	0.0006315443431
469	0.0006315443431
470	0.0006315443431
471	0.0006315443431
472	0.0006315443431
473	0.0006315443431
474	0.0006315443431
475	0.0006315443431
476	0.0006315443431
477	0.0006315443431
478	0.0006315443431
479	0.0006315443431
480	0.0006315443431
481	0.0006315443431
482	0.0006315443431
483	0.0006315443431
484	0.0006315443431
485	0.0006315443431
486	0.0006315443431
487	0.0006315443431
488	0.0006315443431
489	0.0006315443431
490	0.0006315443431
491	0.0006315443431
492	0.0006315443431
493	0.0006315443431
494	0.0006315443431
495	0.0006315443431
496	0.0006315443431
497	0.0006315443431
498	0.0006315443431
499	0.0006315443431
500	0.0006315443431
501	0.0006315443431
502	0.0006315443431
503	0.0006315443431
504	0.0006315443431
505	0.0006315443431
506	0.0006315443431
507	0.0006315443431
508	0.0006315443431
509	0.0006315443431
510	0.0006315443431
511	0.0006315443431
512	0.0006315443431
513	0.0006315443431
514	0.0006315443431
515	0.0006315443431
516	0.0006315443431
517	0.0006315443431
518	0.0006315443431
519	0.0006315443431
520	0.0006315443431
521	0.0006315443431
522	0.0006315443431
523	0.0006315443431
524	0.0006315443431
525	0.0006315443431
526	0.0006315443431
527	0.0006315443431
528	0.0006315443431
529	0.0006315443431
530	0.0006315443431
531	0.0006315443431
532	0.0006315443431
533	0.0006315443431
534	0.0006315443431
535	0.0006315443431
536	0.0006315443431
537	0.0006315443431
538	0.0006315443431
539	0.0006315443431
540	0.0006315443431
541	0.0006315443431
542	0.0006315443431
543	0.0006315443431
544	0.0006315443431
545	0.0006315443431
546	0.0006315443431
547	0.0006315443431
548	0.0006315443431
549	0.0006315443431
550	0.0006315443431
551	0.0006315443431
552	0.0006315443431
553	0.0006315443431
554	0.0006315443431
555	0.0006315443431
556	0.0006315443431
557	0.0006315443431
558	0.0006315443431
559	0.0006315443431
560	0.0006315443431
561	0.0006315443431
562	0.0006315443431
563	0.0006315443431
564	0.0006315443431
565	0.0006315443431
566	0.0006315443431
567	0.0006315443431
568	0.0006315443431
569	0.0006315443431
570	0.0006315443431
571	0.0006315443431
572	0.0006315443431
573	0.0006315443431
574	0.0006315443431
575	0.0006315443431
576	0.0006315443431
577	0.0006315443431
578	0.0006315443431
579	0.0006315443431
580	0.0006315443431
581	0.0006315443431
582	0.0006315443431
583	0.0006315443431
584	0.0006315443431
585	0.0006315443431
586	0.0006315443431
587	0.0006315443431
588	0.0006315443431
589	0.0006315443431
590	0.0006315443431
591	0.0006315443431
592	0.0006315443431
593	0.0006315443431
594	0.0006315443431
595	0.0006315443431
596	0.0006315443431
597	0.0006315443431
598	0.0006315443431
599	0.0006315443431
600	0.0006315443431
601	0.0006315443431
602	0.0006315443431
603	0.0006315443431
604	0.0006315443431
605	0.0006315443431
606	0.0006315443431
607	0.0006315443431
608	0.0006315443431
609	0.0006315443431
610	0.0006315443431
611	0.0006315443431
612	0.0006315443431
613	0.0006315443431
614	0.0006315443431
615	0.0006315443431
616	0.0006315443431
617	0.0006315443431
618	0.0006315443431
619	0.0006315443431
620	0.0006315443431
621	0.0006315443431
622	0.0006315443431
623	0.0006315443431
624	0.0006315443431
625	0.0006315443431
626	0.0006315443431
627	0.0006315443431
628	0.0006315443431
629	0.0006315443431
630	0.0006315443431
631	0.0006315443431
632	0.0006315443431
633	0.0006315443431
634	0.0006315443431
635	0.0006315443431
636	0.0006315443431
637	0.0006315443431
638	0.0006315443431
639	0.0006315443431
640	0.0006315443431
641	0.0006315443431
642	0.0006315443431
643	0.0006315443431
644	0.0006315443431
645	0.0006315443431
646	0.0006315443431
647	0.0006315443431
648	0.0006315443431
649	0.0006315443431
650	0.0006315443431
651	0.0006315443431
652	0.0006315443431
653	0.0006315443431
654	0.0006315443431
655	0.0006315443431
656	0.0006315443431
657	0.0006315443431
658	0.0006315443431
659	0.0006315443431
660	0.0006315443431
661	0.0006315443431
662	0.0006315443431
663	0.0006315443431
664	0.0006315443431
665	0.0006315443431
666	0.0006315443431
667	0.0006315443431
668	0.0006315443431
669	0.0006315443431
670	0.0006315443431
671	0.0006315443431
672	0.0006315443431
673	0.0006315443431
674	0.0006315443431
675	0.0006315443431
676	0.0006315443431
677	0.0006315443431
678	0.0006315443431
679	0.0006315443431
680	0.0006315443431
681	0.0006315443431
682	0.0006315443431
683	0.0006315443431
684	0.0006315443431
685	0.0006315443431
686	0.0006315443431
687	0.0006315443431
688	0.0006315443431
689	0.0006315443431
690	0.0006315443431
691	0.0006315443431
692	0.0006315443431
693	0.0006315443431
694	0.0006315443431
695	0.0006315443431
696	0.0006315443431
697	0.0006315443431
698	0.0006315443431
699	0.0006315443431
700	0.0006315443431
701	0.0006315443431
702	0.0006315443431
703	0.0006315443431
704	0.0006315443431
705	0.0006315443431
706	0.0006315443431
707	0.0006315443431
708	0.0006315443431
709	0.0006315443431
710	0.0006315443431
711	0.0006315443431
712	0.0006315443431
713	0.0006315443431
714	0.0006315443431
715	0.0006315443431
716	0.0006315443431
717	0.0006315443431
718	0.0006315443431
719	0.0006315443431
720	0.0006315443431
721	0.0006315443431
722	0.0006315443431
723	0.0006315443431
724	0.0006315443431
725	0.0006315443431
726	0.0006315443431
727	0.0006315443431
728	0.0006315443431
729	0.0006315443431
730	0.0006315443431
731	0.0006315443431
732	0.0006315443431
733	0.0006315443431
734	0.0006315443431
735	0.0006315443431
736	0.0006315443431
737	0.0006315443431
738	0.0006315443431
739	0.0006315443431
740	0.0006315443431
741	0.0006315443431
742	0.0006315443431
743	0.0006315443431
744	0.0006315443431
745	0.0006315443431
746	0.0006315443431
747	0.0006315443431
748	0.0006315443431
749	0.0006315443431
750	0.0006315443431
751	0.0006315443431
752	0.0006315443431
753	0.0006315443431
754	0.0006315443431
755	0.0006315443431
756	0.0006315443431
757	0.0006315443431
758	0.0006315443431
759	0.0006315443431
760	0.0006315443431
761	0.0006315443431
762	0.0006315443431
763	0.0006315443431
764	0.0006315443431
765	0.0006315443431
766	0.0006315443431
767	0.0006315443431
768	0.0006315443431
769	0.0006315443431
770	0.0006315443431
771	0.0006315443431
772	0.0006315443431
773	0.0006315443431
774	0.0006315443431
775	0.0006315443431
776	0.0006315443431
777	0.0006315443431
778	0.0006315443431
779	0.0006315443431
780	0.0006315443431
781	0.0006315443431
782	0.0006315443431
783	0.0006315443431
784	0.0006315443431
785	0.0006315443431
786	0.0006315443431
787	0.0006315443431
788	0.0006315443431
789	0.0006315443431
790	0.0006315443431
791	0.0006315443431
792	0.0006315443431
793	0.0006315443431
794	0.0006315443431
795	0.0006315443431
796	0.0006315443431
797	0.0006315443431
798	0.0006315443431
799	0.0006315443431
800	0.0006315443431
801	0.0006315443431
802	0.0006315443431
803	0.0006315443431
804	0.0006315443431
805	0.0006315443431
806	0.0006315443431
807	0.0006315443431
808	0.0006315443431
809	0.0006315443431
810	0.0006315443431
811	0.0006315443431
812	0.0006315443431
813	0.0006315443431
814	0.0006315443431
815	0.0006315443431
816	0.0006315443431
817	0.0006315443431
818	0.0006315443431
819	0.0006315443431
820	0.0006315443431
821	0.0006315443431
822	0.0006315443431
823	0.0006315443431
824	0.0006315443431
825	0.0006315443431
826	0.0006315443431
827	0.0006315443431
828	0.0006315443431
829	0.0006315443431
830	0.0006315443431
831	0.0006315443431
832	0.0006315443431
833	0.0006315443431
834	0.0006315443431
835	0.0006315443431
836	0.0006315443431
837	0.0006315443431
838	0.0006315443431
839	0.0006315443431
840	0.0006315443431
841	0.0006315443431
842	0.0006315443431
843	0.0006315443431
844	0.0006315443431
845	0.0006315443431
846	0.0006315443431
847	0.0006315443431
848	0.0006315443431
849	0.0006315443431
850	0.0006315443431
851	0.0006315443431
852	0.0006315443431
853	0.0006315443431
854	0.0006315443431
855	0.0006315443431
856	0.0006315443431
857	0.0006315443431
858	0.0006315443431
859	0.0006315443431
860	0.0006315443431
861	0.0006315443431
862	0.0006315443431
863	0.0006315443431
864	0.0006315443431
865	0.0006315443431
866	0.0006315443431
867	0.0006315443431
868	0.0006315443431
869	0.0006315443431
870	0.0006315443431
871	0.0006315443431
872	0.0006315443431
873	0.0006315443431
874	0.0006315443431
875	0.0006315443431
876	0.0006315443431
877	0.0006315443431
878	0.0006315443431
879	0.0006315443431
880	0.0006315443431
881	0.0006315443431
882	0.0006315443431
883	0.0006315443431
884	0.0006315443431
885	0.0006315443431
886	0.0006315443431
887	0.0006315443431
888	0.0006315443431
889	0.0006315443431
890	0.0006315443431
891	0.0006315443431
892	0.0006315443431
893	0.0006315443431
894	0.0006315443431
895	0.0006315443431
896	0.0006315443431
897	0.0006315443431
898	0.0006315443431
899	0.0006315443431
900	0.0006315443431
901	0.0006315443431
902	0.0006315443431
903	0.0006315443431
904	0.0006315443431
905	0.0006315443431
906	0.0006315443431
907	0.0006315443431
908	0.0006315443431
909	0.0006315443431
910	0.0006315443431
911	0.0006315443431
912	0.0006315443431
913	0.0006315443431
914	0.0006315443431
915	0.0006315443431
916	0.0006315443431
917	0.0006315443431
918	0.0006315443431
919	0.0006315443431
920	0.0006315443431
921	0.0006315443431
922	0.0006315443431
923	0.0006315443431
924	0.0006315443431
925	0.0006315443431
926	0.0006315443431
927	0.0006315443431
928	0.0006315443431
929	0.0006315443431
930	0.0006315443431
931	0.0006315443431
932	0.0006315443431
933	0.0006315443431
934	0.0006315443431
935	0.0006315443431
936	0.0006315443431
937	0.0006315443431
938	0.0006315443431
939	0.0006315443431
940	0.0006315443431
941	0.0006315443431
942	0.0006315443431
943	0.0006315443431
944	0.0006315443431
945	0.0006315443431
946	0.0006315443431
947	0.0006315443431
948	0.0006315443431
949	0.0006315443431
950	0.0006315443431
951	0.0006315443431
952	0.0006315443431
953	0.0006315443431
954	0.0006315443431
955	0.0006315443431
956	0.0006315443431
957	0.0006315443431
958	0.0006315443431
959	0.0006315443431
960	0.0006315443431
961	0.0006315443431
962	0.0006315443431
963	0.0006315443431
964	0.0006315443431
965	0.0006315443431
966	0.0006315443431
967	0.0006315443431
968	0.0006315443431
969	0.0006315443431
970	0.0006315443431
971	0.0006315443431
972	0.0006315443431
973	0.0006315443431
974	0.0006315443431
975	0.0006315443431
976	0.0006315443431
977	0.0006315443431
978	0.0006315443431
979	0.0006315443431
980	0.0006315443431
981	0.0006315443431
982	0.0006315443431
983	0.0006315443431
984	0.0006315443431
985	0.0006315443431
986	0.0006315443431
987	0.0006315443431
988	0.0006315443431
989	0.0006315443431
990	0.0006315443431
991	0.0006315443431
992	0.0006315443431
993	0.0006315443431
994	0.0006315443431
995	0.0006315443431
996	0.0006315443431
997	0.0006315443431
998	0.0006315443431
999	0.0006315443431
